CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,DB01132,Pioglitazone
O=P1(NCCCl)OCCCN1CCCl,DB01181,Ifosfamide
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,DB00421,Spironolactone
CSCC[C@H](N)C(=O)O,DB00134,Methionine
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,DB01058,Praziquantel
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,DB00497,Oxycodone
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,DB00911,Tinidazole
CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,DB11431,Moxidectin
NCCNCCNCCN,DB06824,Triethylenetetramine
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,DB00842,Oxazepam
N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.[Fe+3].[Fe+3].[Fe+3].[Fe+3],DB06783,Prussian blue
NC(=O)C1=CN([C@@H]2O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,DB00157,NADH
O=C(O)c1ccccc1,DB03793,Benzoic acid
O=C(O)c1cccnc1,DB00627,Niacin
C[C@H](N)C(=O)O,DB00160,Alanine
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,DB00641,Simvastatin
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,DB01118,Amiodarone
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,DB00762,Irinotecan
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,DB00178,Ramipril
Cc1nc(-c2cnc(NC(C)C)n(C)c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,DB17520,Vimseltinib
CNC[C@H](O)c1ccc(O)c(O)c1,DB00668,Epinephrine
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,DB01098,Rosuvastatin
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](N)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCC,DB00144,Phosphatidyl serine
[Cl-].[Na+],DB09153,Sodium chloride
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,DB01126,Dutasteride
COc1ccc(-c2cc(=S)ss2)cc1,DB13853,Anethole trithione
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,DB06209,Prasugrel
O=S(=O)([O-])[O-].[Cu+2],DB06778,Cupric sulfate
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,DB06335,Saxagliptin
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,DB00790,Perindopril
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,DB00519,Trandolapril
CCO,DB00898,Ethanol
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,DB01203,Nadolol
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,DB00150,Tryptophan
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,DB00581,Lactulose
O=C([O-])CCc1ccc(O)c(CN(CCN(CC(=O)[O-])Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)[O-])c1.[68Ga+3],DB16019,Gallium Ga-68 gozetotide
CC(C)O,DB02325,Isopropyl alcohol
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,DB16650,Deucravacitinib
COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,DB13997,Baloxavir marboxil
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,DB14583,Segesterone acetate
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,DB11763,Momelotinib
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,DB01216,Finasteride
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],DB11239,Aluminum sulfate
O=S(=O)([O-])[O-].[Fe+2],DB13257,Ferrous sulfate anhydrous
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,DB00227,Lovastatin
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,DB00419,Miglustat
CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)C(C)C,DB04931,Afamelanotide
[K+].[OH-],DB11153,Potassium hydroxide
CC(=O)Oc1ccccc1C(=O)O,DB00945,Acetylsalicylic acid
CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,DB06083,Tapinarof
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,DB01062,Oxybutynin
[Cl-].[NH4+],DB06767,Ammonium chloride
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,DB01436,Alfacalcidol
O=C(O)CCCC[C@@H]1CCSS1,DB00166,Lipoic acid
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,DB11886,Infigratinib
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,DB00605,Sulindac
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,DB01124,Tolbutamide
O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,DB16236,Mitapivat
Oc1ncnc2[nH]ncc12,DB00437,Allopurinol
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,DB11630,Temoporfin
CC(C)NCC(O)c1ccc(O)c(O)c1,DB01064,Isoprenaline
CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,DB11712,Tezacaftor
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,DB00864,Tacrolimus
CC(C)=CCC/C(C)=C/CO,DB14183,Geraniol
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc32)[nH]1)C(C)C,DB11574,Elbasvir
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,DB12184,Gepirone
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,DB01067,Glipizide
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,DB00862,Vardenafil
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,DB11921,Deflazacort
[Fe],DB01592,Iron
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,DB00846,Flurandrenolide
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,DB01047,Fluocinonide
C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,DB15328,Ubrogepant
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]([C@H](C=O)NC(C)=O)[C@H](O)[C@H](O)CO)C(N)=O)OC(=O)CCCCCCCCCCCCCCC.O.[Na+],DB13615,Mifamurtide
CC(C)(C)[Si]([18F])(c1ccc(C(=O)NC[C@@H](NC(=O)CC[C@@H](C(=O)O)N2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)C(=O)N[C@H](CCCCNC(=O)CCC(=O)NCCC[C@@H](NC(=O)CC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1)C(C)(C)C,DB17851,Flotufolastat F-18
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,DB01065,Melatonin
CC12CC3CC(C)(C1)CC(N)(C3)C2,DB01043,Memantine
[MgH2],DB14513,Magnesium
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,DB00481,Raloxifene
O=[N+]([O-])[O-].[K+],DB11090,Potassium nitrate
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,DB01242,Clomipramine
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,DB08820,Ivacaftor
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,DB00912,Repaglinide
[Fe+2].[Fe+3].[Fe+3].[O-2].[O-2].[O-2].[O-2],DB06215,Ferumoxytol
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,DB12783,Benserazide
